QA/QC ?,Monitoring Session ,Date Processed,Processed by,Location,Propagule ID,Dead/Alive/Dying,Plumule color,Hypocotyl color,Epicotyl length (cm),Treatment,Mainstem leaf count,Total leaf count,Mainstem leaf node count,Total leaf node count,Condition,Notes,Date entered,Data entered by
Y,28,4/12/2022,"TNT, NCD",11C,660,A,G,G,9.7,CC,7,7,4,4,H,,8/1/2022,AJH
Y,28,4/12/2022,"TNT, NCD",11C,650,A,G,G,16.9,CC,8,8,4,4,H,,8/1/2022,AJH
Y,30,4/26/2022,"NCD, TNT",10A,702,DY,NA,BG,NA,BB,NA,NA,NA,NA,W,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,561,DY,NA,G,NA,BB,NA,NA,NA,NA,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,579,A,G,G,13.6,BB,9,9,5,5,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,575,DY,NA,BG,NA,BB,NA,NA,NA,NA,W,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,564,DY,NA,G,NA,BB,NA,NA,NA,NA,NA,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,708,DY,NA,BG,NA,BB,NA,NA,NA,NA,NA,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,729,A,G,G,13,BB,12,12,6,6,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,718,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,730,A,G,G,22.1,BB,9,9,5,5,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,583,A,G,G,11.4,BB,9,9,5,5,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,667,DY,NA,BG,NA,CC,NA,NA,NA,NA,W,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,562,A,G,G,16.1,CC,6,6,4,4,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,555,A,G,G,13.8,CC,6,6,4,4,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,568,A,G,Y,22.1,CC,5,5,4,4,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,704,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,725,A,G,G,17.7,CC,8,8,6,6,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,559,A,G,G,13.5,CC,10,10,5,5,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,576,A,G,YG,8.9,CC,4,4,4,4,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,710,A,G,G,6.1,CC,8,8,4,4,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,661,A,G,G,8.1,CC,6,6,5,5,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,719,A,G,G,20.3,TP,9,9,5,5,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,572,A,G,G,9,TP,6,6,4,4,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,716,D,B,B,NA,TP,NA,NA,NA,NA,Dead,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,715,D,B,B,NA,TP,NA,NA,NA,NA,Dead,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,577,D,B,B,NA,TP,NA,NA,NA,NA,Dead,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,731,A,G,B,3.6,TP,4,4,2,2,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,703,D,B,G,NA,TP,NA,NA,NA,NA,Dead,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,706,DY,NA,BG,NA,TP,NA,NA,NA,NA,W,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,558,A,G,G,13.5,TP,12,16,7,9,H,,5/13/2022,MTG
Y,30,4/26/2022,"NCD, TNT",10A,552,A,G,G,15.6,TP,12,16,6,8,H,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,629,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,701,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,624,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,709,A,G,G,10.5,CC,6,6,4,4,H,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,620,A,G,G,18.3,CC,9,9,5,5,H,1 yellow leaf,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,711,A,G,G,12,CC,6,6,4,4,H,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,720,A,G,G,11.4,CC,8,8,5,5,H,2 yellow leaves,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,606,A,G,G,12.9,CC,8,8,4,4,H,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,647,A,G,G,18.3,CC,6,6,5,5,H,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,602,A,G,G,11.7,CC,7,7,5,5,H,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,627,D,NA,NA,NA,TP,NA,NA,NA,NA,Dead,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,728,D,NA,NA,NA,TP,NA,NA,NA,NA,Dead,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,617,DY,NA,BG,NA,TP,NA,NA,NA,NA,W,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,622,DY,NA,BG,NA,TP,NA,NA,NA,NA,H,sprout,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,712,A,G,G,19.2,TP,12,16,6,8,H,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,623,A,G,G,19,TP,11,21,6,11,H,2 yellow leaves,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,726,A,G,G,10.2,TP,6,6,3,3,H,2 epi/ leaves on plum,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,608,A,G,G,22.4,TP,9,9,5,5,H,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,651,A,G,G,3.4,TP,4,8,2,4,H,herbivory,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,723,A,G,G,5.6,TP,5,10,3,6,H,leaves cover plum,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,721,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,724,A,G,G,NA,BB,NA,NA,NA,NA,H,1 sprout/decap,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,655,A,G,G,NA,BB,NA,NA,NA,NA,H,decap,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,649,A,G,G,NA,BB,NA,NA,NA,NA,H,1 sprout/decap,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,618,A,G,G,5,BB,3,6,2,3,H,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,705,A,G,G,5.6,BB,9,9,5,5,H,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,633,A,G,G,14.7,BB,11,11,6,6,H,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,714,A,G,G,13.1,BB,9,9,6,6,H,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,713,A,G,G,9,BB,10,10,5,5,H,,5/13/2022,MTG
Y,30,4/26/2022,TNT/ZCD,10B,610,A,G,G,22,BB,12,12,6,6,H,leaves cover plum,5/13/2022,MTG
Y,30,4/27/2022,AND,10C,640,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,636,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,648,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,722,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,669,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,657,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,677,DY,NA,BG,NA,TP,NA,NA,NA,NA,Dead,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,663,DY,NA,BG,NA,TP,NA,NA,NA,NA,Dead,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,642,DY,NA,G,NA,BB,NA,NA,NA,NA,Dead,decap,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,634,DY,NA,G,NA,TP,NA,NA,NA,NA,Dead,decap,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,638,A,G,G,18.9,CC,8,8,5,5,W,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,654,A,G,G,10.7,BB,10,10,5,5,W,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,664,A,G,G,18.3,CC,6,6,5,5,W,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,643,A,G,G,13.5,BB,8,8,4,4,W,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,656,A,G,G,14.5,CC,7,7,5,5,H,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,662,A,G,G,20.1,BB,12,14,6,8,H,2 shoots,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,652,A,G,G,11.3,TP,12,12,6,6,H,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,644,A,G,G,15.4,CC,8,8,5,5,H,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,632,A,G,G,12.6,CC,5,5,4,4,H,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,646,A,G,G,18.7,TP,12,18,7,10,H,2 shoots,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,671,A,G,G,13.9,BB,8,8,4,4,H,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,659,A,G,G,14.8,CC,9,9,5,5,H,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,685,A,G,BG,13.9,TP,9,9,5,5,H,"Epi covered by leaves, 2 shoots",5/23/2022,MTG
Y,30,4/27/2022,AND,10C,673,A,G,G,22.7,TP,12,10,7,9,H,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,650,A,G,YG,17.6,CC,8,8,5,5,H,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,658,A,G,G,19.6,TP,10,16,6,9,H,"Epi covered by leaves, 2 shoots",5/23/2022,MTG
Y,30,4/27/2022,AND,10C,679,A,G,G,15.8,BB,12,20,7,11,H,"Epi covered by leaves, 3 shoots",5/23/2022,MTG
Y,30,4/27/2022,AND,10C,630,A,G,G,21.6,BB,12,12,6,6,H,Epi covered by leaves,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,728,A,G,YG,23.6,CC,8,8,5,5,H,,5/23/2022,MTG
Y,30,4/27/2022,AND,10C,660,A,G,YG,10.8,CC,6,6,4,4,H,Epi covered by leaves,5/23/2022,MTG
Y,30,4/27/2022,AND,11C,609,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,580,DY,NA,BG,NA,BB,NA,NA,NA,NA,W,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,603,DY,NA,BG,NA,BB,NA,NA,NA,NA,W,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,605,DY,NA,BG,NA,TP,NA,NA,NA,NA,W,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,595,DY,NA,BG,NA,TP,NA,NA,NA,NA,W,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,604,DY,NA,BG,NA,BB,NA,NA,NA,NA,W,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,566,DY,NA,G,NA,TP,NA,NA,NA,NA,W,decap,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,591,DY,NA,G,NA,TP,NA,NA,NA,NA,W,decap,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,584,A,G,G,1.2,TP,NA,NA,NA,NA,H/W,"decap, 1 new shoot",6/1/2022,MTG
Y,30,4/27/2022,AND,11C,582,A,G,G,11.4,CC,6,6,4,4,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,621,A,G,G,15.5,CC,5,5,4,4,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,597,A,G,G,11.1,CC,6,6,4,4,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,619,A,G,G,13.2,BB,8,8,5,5,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,599,A,G,G,8.3,CC,6,6,4,4,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,592,A,G,G,17.6,BB,12,16,6,8,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,557,A,G,G,10.4,CC,6,6,4,4,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,578,A,G,G,14.2,TP,11,11,6,6,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,598,A,G,G,23.2,TP,9,9,5,5,H,1 leaf D,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,607,A,G,G,14.1,BB,8,8,4,4,H,"1 yellow leaf, epi covered by leaves",6/1/2022,MTG
Y,30,4/27/2022,AND,11C,588,A,G,G,21.7,TP,11,25,6,13,H,"1 yellow leaf, 3 shoots",6/1/2022,MTG
Y,30,4/27/2022,AND,11C,596,A,G,YG,10.1,CC,7,7,8,8,H,1 yellow leaf,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,611,A,G,G,25.1,TP,8,14,5,11,H,"2 sprouts, epi covered by leaves ",6/1/2022,MTG
Y,30,4/27/2022,AND,11C,613,A,G,YG,10.4,CC,5,5,4,4,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,601,A,G,G,17.4,TP,13,17,7,9,H,2 shoots ,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,615,A,G,G,16.8,CC,6,6,8,8,H,1 yellow leaf,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,600,A,G,G,13.8,BB,11,11,6,6,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,590,A,G,G,11.8,CC,6,6,4,4,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,593,A,G,G,12.5,CC,6,6,4,4,H,1 yellow leaf,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,586,A,G,G,11.7,BB,10,10,5,5,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11C,594,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,690,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,700,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,672,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,687,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,696,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,688,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,686,DY,NA,BG,NA,TP,NA,NA,NA,NA,W,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,674,DY,NA,BG,NA,BB,NA,NA,NA,NA,W,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,694,DY,NA,BG,NA,BB,NA,NA,NA,NA,W,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,697,A,G,BG,3.1,CC,2,2,1,1,W,new shoot,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,699,A,NA,G,NA,TP,NA,NA,NA,NA,W,decap,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,707,A,NA,G,NA,BB,NA,NA,NA,NA,W,decap,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,692,A,NA,G,NA,BB,NA,NA,NA,NA,W,decap,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,665,A,G,G,1.2,TP,NA,NA,NA,NA,W,"decap, new shoot",6/1/2022,MTG
Y,30,4/27/2022,AND,11B,698,A,NA,G,NA,TP,NA,NA,NA,NA,W,decap,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,675,A,G,G,17.1,BB,7,7,4,4,H,epi covered by leaves,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,666,A,G,G,12.2,BB,7,7,4,4,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,684,A,G,G,11.7,BB,8,8,4,4,H,epi covered by leaves,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,683,A,G,G,20.1,TP,11,13,6,8,H,2 shoots,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,689,A,G,G,11.1,BB,8,8,6,6,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,668,A,G,G,20.6,CC,7,7,5,5,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,695,A,G,G,14.6,BB,12,16,6,8,H,2 shoots,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,676,A,G,G,15.1,TP,12,12,6,6,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,670,A,G,G,10.9,CC,6,6,4,4,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,682,A,G,G,12.4,CC,6,6,4,4,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,693,A,G,G,12.2,CC,6,6,4,4,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,691,A,G,G,9.1,TP,4,7,2,4,H,"main stem died, new shoot, epi covered by leaves",6/1/2022,MTG
Y,30,4/27/2022,AND,11B,681,A,G,YG,15.4,CC,7,7,5,5,H,,6/1/2022,MTG
Y,30,4/27/2022,AND,11B,678,A,G,G,18.4,BB,12,12,6,8,H,"2 shoots, epi covered by leaves",6/1/2022,MTG
Y,30,4/27/2022,AND,11B,689,A,G,G,23.2,TP,12,12,7,12,H,2 shoots,6/1/2022,MTG
Y,30,4/27/2022,TNT ,11A,637,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,567,DY,NA,BG,NA,BB,NA,NA,NA,NA,W,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,626,A,NA,BG,NA,BB,NA,NA,NA,NA,W,DECAP,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,616,A,NA,G,NA,BB,NA,NA,NA,NA,H,DECAP/1 SPROUT,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,554,A,G,G,19.3,BB,12,22,7,12,H,1 YELLOW LEAF,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,574,A,G,G,18.1,BB,10,10,5,5,H,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,614,A,G,G,13,BB,8,8,4,4,H,DECAP/NEW SPROUT,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,639,A,G,G,8.1,BB,6,8,3,4,H,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,556,A,G,G,7.1,BB,6,6,3,3,H,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,570,A,G,G,12,BB,10,10,5,5,H,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,585,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,628,DY,NA,B,NA,TP,NA,NA,NA,NA,W,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,560,A,NA,G,NA,TP,NA,NA,NA,NA,H,DECAP,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,645,A,NA,G,NA,TP,NA,NA,NA,NA,H,DECAP,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,635,A,NA,G,NA,TP,NA,NA,NA,NA,H,DECAP/1 SPROUT,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,573,A,G,G,11.6,TP,12,12,6,6,H,1 YELLOW LEAF,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,569,A,G,G,26.1,TP,12,18,6,9,H,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,553,A,G,G,17.9,TP,12,24,6,18,H,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,563,A,G,G,20,TP,11,11,6,6,H,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,631,A,G,G,15.5,TP,9,9,5,5,H,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,653,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,581,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,587,A,G,G,10,CC,6,6,4,4,H,1 YELLOW LEAF,11/7/2022,MTG
Y,30,4/27/2022,TNT ,11A,612,A,G,G,18.1,CC,10,10,6,6,H,2 YELLOW LEAF,11/7/2022,MTG
Y,30,4/27/2022,TNT,11A,641,A,G,G,8.2,CC,6,6,3,3,H,,11/7/2022,MTG
Y,30,4/27/2022,TNT,11A,625,A,G,G,10.8,CC,6,6,4,4,H,,11/7/2022,MTG
Y,30,4/27/2022,TNT,11A,717,A,G,G,11.5,CC,8,8,5,5,H,,11/7/2022,MTG
Y,30,4/27/2022,TNT,11A,571,A,G,G,14.7,CC,6,6,5,5,H,,11/7/2022,MTG
Y,30,4/27/2022,TNT,11A,589,A,G,G,8.1,CC,8,8,4,4,H,,11/7/2022,MTG
Y,30,4/27/2022,TNT,11A,565,A,G,G,16.4,CC,8,8,5,5,H,,11/7/2022,MTG
Y,31,5/2/2022,AJH,10A,553,A,G,G,18,TP,12,24,7,13,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,554,A,G,G,18.5,BB,11,23,6,12,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,556,A,G,G,7.7,BB,6,6,4,4,H,leaves cover plum,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,560,A,NA,G,NA,TP,NA,NA,NA,NA,H,decap,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,563,A,G,G,20,TP,11,13,5,6,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,565,A,G,G,16,CC,8,8,5,5,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,567,A,NA,BG,NA,BB,NA,NA,NA,NA,H,decap/brown epi,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,569,A,G,G,26.5,TP,12,20,7,11,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,570,A,G,G,12,BB,10,10,5,5,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,571,A,G,YG,15,CC,6,6,5,5,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,573,A,G,G,11.8,TP,11,11,6,6,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,574,A,G,G,18,BB,10,10,5,5,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,581,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,585,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,587,A,G,YG,9.2,CC,6,6,4,4,H,1 brown leaf,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,589,A,G,YG,8,CC,8,8,4,4,H,herb,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,612,A,G,G,17.5,CC,10,10,6,6,H,2 yellow leaves,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,614,A,G,G,12.1,BB,8,8,4,4,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,616,A,G,G,1,BB,NA,NA,1,1,H,decap/ new sprout,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,625,A,G,YG,10.5,CC,6,6,4,4,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,626,A,NA,G,NA,BB,NA,NA,NA,NA,H,decap,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,628,A,NA,BG,14,TP,NA,NA,NA,NA,H,1/2 dead but green,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,631,A,G,G,13.5,TP,11,11,5,5,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,635,A,G,G,1,TP,NA,NA,1,1,H,decap resprouting ,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,637,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,639,A,G,YG,8.5,BB,6,8,2,3,H,resprouting,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,641,A,G,YG,8,CC,6,6,4,4,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,645,A,NA,G,NA,TP,NA,NA,NA,NA,H,decap,5/9/2022,MTG
Y,31,5/2/2022,AJH,10A,653,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,665,A,G,G,1,TP,2,2,1,1,H,decap / new sprout,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,666,A,G,G,10,BB,7,7,4,4,D,leaf spot,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,668,A,G,G,20,CC,7,7,5,5,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,670,A,G,G,11,CC,6,6,4,4,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,672,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,674,A,NA,BG,NA,BB,NA,NA,NA,NA,H,top dead,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,675,A,G,G,15.5,BB,9,9,6,6,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,676,A,G,G,15,TP,12,12,5,5,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,678,A,G,G,24,BB,12,24,6,12,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,680,A,G,G,18,TP,12,12,6,8,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,681,A,G,YG,14.5,CC,7,7,5,5,H,1 yellow Leaf,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,682,A,G,G,13,CC,6,6,4,4,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,683,A,G,G,20,TP,11,14,5,7,H,,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,684,A,G,G,15,BB,8,8,4,4,H,leaves cover plum,5/9/2022,MTG
Y,31,5/2/2022,AJH,10B,686,A,NA,BG,NA,TP,NA,NA,NA,NA,H,,5/9/2022,MTG
